Título;Cód. empresa;Empresa;Documento;Nº documento;Data emissão;Cód. cliente;Cliente;Origem;Inadimplente;SPC;Serasa;Subjudice;Taxa administrativa;Seguro;Valor a receber;Valor baixado;Valor líquido;Valor total;Observação
1123;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1223;24/07/2024;6;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 161.692,02;R$ 161.692,02;R$ 161.692,02;REFERENTE A 3° MEDIÇÃO DO OBJETO: CONTRATAÇÃO DA OBRA DE ENGENHARIA PARA CONSTRUÇÃO DA UNIDADE DE ALIMENTAÇÃO NUTRICIONAL NO CAMPUS ACARAU. CONTRATO DE OBRA DE ENGENHARIA Nº 13/2024. PROCESSO Nº 23255.001689/2023-06.
1124;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1224;24/07/2024;6;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 106.983,04;R$ 106.983,04;R$ 106.983,04;REFERENTE A 4° MEDIÇÃO DO OBJETO: CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DE OBRA PARA CONSTRUÇÃO DE BLOCO COM QUATRO SALAS NO CAMPUS CAMOCIM DO IFCE NO SISTEMA CONSTRUTIVO STEEL FRAME. (PROJETO BÁSICO 5762507). CONTRATO DE OBRA DE ENGENHARIA Nº 06/2024. PROCESSO Nº 23486.001039/2023-39.
1125;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1225;24/07/2024;82;PREFEITURA MUNICIPAL DE PARAIPABA;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 192.420,85;R$ 192.420,85;R$ 192.420,85;REFERENTE A 9° MEDIÇÃO DO OBJETO: CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DOS SERVIÇOS DE REFORMA E AMPLIAÇÃO DA EMEIF FRANCISCO CIPRIANO MOREIRA NO MUNICÍPIO DE PARAIPABA-CE. CONTRATO Nº 2023.02.28.01. CONCORRÊNCIA Nº 005.2022.
1126;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1226;25/07/2024;90;MUNICIPIO DE SOBRAL;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 301.141,20;R$ 301.141,20;R$ 301.141,20;REFERENTE A 23° MEDIÇÃO DO OBJETO: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA CONSTRUÇÃO DE ESCOLA VERTICAL, 12 SALAS, NO BAIRRO ALTO DA BRASILIA, NO MUNICÍPIO DE DE SOBRAL / CE. PERÍODO DE: 01/06/2024 - 30/06/2024. CONTRATO Nº 0094 / 2022 - SME. CONCORRÊNCIA PÚBLICA Nº CP22003 - SME.
1127;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1227;25/07/2024;86;MUNICIPIO DE ASSARÉ;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 482.972,27;R$ 482.972,27;R$ 482.972,27;31ª MEDIÇÃO - OBJETO: CONTRATAÇÃO DE SERVIÇOS DE ENGENHARIA PARA A EXECUÇÃO DAS OBRAS DE REFORMA E AMPLIAÇÃO DO HOSPITAL GERAL NOSSA SENHORA DAS DORES DO MUNICÍPIO DE ASSARÉ/CE.
1131;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1228;26/07/2024;93;UNIVERSIDADE DA INTEGRACAO INTERNACIONAL DA LUSOFONIA AFRO-BRASILEIRA - UNILAB;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 422.850,33;R$ 422.850,33;R$ 422.850,33;REFERENTE A 4° MEDIÇÃO DO OBJETO: CONTRATAÇÃO DE SERVIÇOS COMUNS DE ENGENHARIA DE EMPRESA ESPECIALIZADA PARA A OBRA DE CONSTRUÇÃO DOS BLOCOS ANEXOS DO CAMPUS DOS MALÊS. PERÍODO DE 01 / 06 /2024 À 30 / 06 / 2024. CONTRATO Nº 16/2023. PROCESSO Nº 23804.000809/2023-86.
1132;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1230;29/07/2024;6;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 12.966,71;R$ 12.966,71;R$ 12.966,71;"2ª MEDIÇÃO - OBJETO: CONTRATAÇÃO DE SERVIÇO COMUM DE ENGENHARIA DE MANUTENÇÃO PREVENTIVA E CORRETIVA DAS SUBESTAÇÕES DO IFCE - GRUPO 03 - CAMPUS LIMOEIRO DO NORTE. ""SERVIÇO DE EXECUÇÃO CORRETIVA"" CONTRATO Nº 31 / 2023. PROCESSO Nº 23255.001512/2023-00."
1133;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1231;29/07/2024;6;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 71.632,36;R$ 71.632,36;R$ 71.632,36;"3ª MEDIÇÃO - OBJETO: CONTRATAÇÃO DE SERVIÇO COMUM DE ENGENHARIA DE MANUTENÇÃO PREVENTIVA E CORRETIVA DAS SUBESTAÇÕES DO IFCE - GRUPO 03 - CAMPUS LIMOEIRO DO NORTE. ""SERVIÇO DE EXECUÇÃO CORRETIVA"" CONTRATO Nº 31 / 2023. PROCESSO Nº 23255.001512/2023-00."
1134;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1234;29/07/2024;87;FUNDO MUNICIPAL DE EDUCACAO - INFRAESTRUTURA - FME-I;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.782,55;R$ 2.782,55;R$ 2.782,55;REFERENTE AO REAJUSTE DA 11ª MEDIÇÃO - REALIZADA NO PERÍODO DE 01/08/2023 À 31/08/2023 - OBJETO: REFORMA E AMPLIAÇÃO DA ESCOLA MUNICIPAL DIOGO VITAL DE SIQUEIRA, NO BAIRRO PREFEITO JOSÉ WALTER, MUNICÍPIO DE FORTALEZA. (Lote 01). MAPPFOR: 16 - REFORMA E AMPLIAÇÃO DE ESCOLAS MUNICIPAIS DE TEMPO INTEGRAL. CONTRATO Nº 20/2022 ? FME-I - RDC PRESENCIAL Nº 039/2022.
1135;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1235;29/07/2024;87;FUNDO MUNICIPAL DE EDUCACAO - INFRAESTRUTURA - FME-I;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 7.997,78;R$ 7.997,78;R$ 7.997,78;REFERENTE AO REAJUSTE DA 11ª MEDIÇÃO - REALIZADA NO PERÍODO DE 01/06/2023 À 30/06/2023 - OBJETO: CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DAS OBRAS DE REFORMA DAS ESCOLAS MUNICIPAIS  E.M. JOSEFA BARROS DE ALENCAR E E.M. JOSÉ ALCIDES PINTO, NOS BAIRROS MESSEJANA E BONSUCESSO, ESPECTIVAMENTE, NO MUNICÍPIO DE FORTALEZA.. (Lote 01). MAPPFOR: 10 - REFORMA E AMPLIAÇÃO DO PARQUE ESCOLAR. CONTRATO Nº 15/2022  FME-I - RDC PRESENCIAL Nº 027/2022.
1129;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1236;30/07/2024;6;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 140.676,74;R$ 140.676,74;R$ 140.676,74;REFERENTE A 3° MEDIÇÃO DO OBJETO: CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DE OBRA PARA CONSTRUÇÃO DE BLOCO COM QUATRO SALAS NO CAMPUS TABULEIRO DO NORTE DO IFCE NO SISTEMA CONSTRUTIVO STEEL FRAME. (PROJETO BÁSICO 5755893). CONTRATO DE OBRA DE ENGENHARIA Nº 07/2024. PROCESSO Nº 23489.000040/2024-05.
1136;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1237;02/08/2024;6;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 90.687,76;R$ 90.687,76;R$ 90.687,76;REFERENTE A 3° MEDIÇÃO DO OBJETO: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM OBRA DE ENGENHARIA, NA CONSTRUÇÃO DE EDIFICAÇÕES ENVOLVENDO OS TIPOS ALVENARIA E/OU LIGHT STEEL FRAME, PARA O IFCE CAMPUS MORADA NOVA. (PROJETO BÁSICO 5390108). CONTRATO DE OBRA DE ENGENHARIA Nº 03/2024. PROCESSO Nº 23486.001039/2023-39.
1137;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1238;05/08/2024;86;MUNICIPIO DE ASSARÉ;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 531.387,96;R$ 531.387,96;R$ 531.387,96;7ª MEDIÇÃO - OBJETO: CONTRATAÇÃO DE SERVIÇOS PARA EXECUÇÃO DAS OBRAS DE CONSTRUÇÃO DE UNIDADE ESCOLAR COM 12 SALAS DE AULA COM QUADRA POLIESPORTIVA COBERTA - MODELO FNDE, PARA ATENDER AS NECESSIDADES DA SECRETARIA MUNICIPAL DE EDUCAÇÃO DE ASSARÉ/CE.
1142;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;REC;12612.;06/08/2024;69;AJUSTE DE CAIXA;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 131,80;R$ 131,80;R$ 131,80;TÍTULO CRIADO PARA O ESTORNO REF. AO VALOR TOTAL DO PEDIDO 12612.
1155;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1239;06/08/2024;6;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 189.486,20;R$ 189.486,20;R$ 189.486,20;REFERENTE A 2° MEDIÇÃO DO OBJETO: CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DE OBRA PARA CONSTRUÇÃO DE BLOCO COM QUATRO SALAS NO CAMPUS MARACANAÚ DO IFCE NO SISTEMA CONSTRUTIVO STEEL FRAME. (PROJETO BÁSICO 5762930). CONTRATO DE OBRA DE ENGENHARIA Nº 04/2024. PROCESSO Nº 23259.000195/2024-47.
1143;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;REC;BC101898;08/08/2024;69;AJUSTE DE CAIXA;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.886,57;R$ 1.886,57;R$ 1.886,57;TÍTULO CRIADO PARA O ESTORNO REF. A PASSAGEM DO EVENTO DE TREINAMENTO CORRETORES
1139;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;REC;12604;12/08/2024;69;AJUSTE DE CAIXA;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 170,07;R$ 170,07;R$ 170,07;TÍTULO CRIADO PARA O ESTORNO REF. AO VALOR QUE FOI PAGO A MAIOR NO PEDIDO 12604
1156;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1240;14/08/2024;96;DEPARTAMENTO DE POLICIA RODOVIÁRIA FEDERAL;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 71.923,79;R$ 71.923,79;R$ 71.923,79;REFERENTE A 6ª MEDIÇÃO DO OBJETO: CONSTRUÇÃO DA UNIDADE OPERACIONAL DA POLÍCIA RODOVIÁRIA FEDERAL EM POCINHOS / PB. VALOR MEDIDO R$ 71.923,79 (PREÇOS UNITÁRIOS DA PROPOSTA ORIGINAL R$ 67.107,42) E R$ 4.816,37 (CORREÇÃO MONETÁRIA). CONFORME TERMO DE APOSTILAMENTO 13 - SEI Nº 53039614 (7,1771%). CONTRATO Nº 78 / 2022. PROCESSO Nº 08650.037267/2022-23.
1157;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1241;14/08/2024;6;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 12.543,53;R$ 12.543,53;R$ 12.543,53;"3ª MEDIÇÃO - OBJETO: CONTRATAÇÃO DE SERVIÇO COMUM DE ENGENHARIA DE MANUTENÇÃO PREVENTIVA E CORRETIVA DAS SUBESTAÇÕES DO IFCE - GRUPO 02 - CAMPUS TAUA. ""SERVIÇO DE EXECUÇÃO CORRETIVA"" CONTRATO Nº 30 / 2023. PROCESSO Nº 23255.001512/2023-00."
1158;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1242;14/08/2024;6;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 11.650,87;R$ 11.650,87;R$ 11.650,87;"4ª MEDIÇÃO - OBJETO: CONTRATAÇÃO DE SERVIÇO COMUM DE ENGENHARIA DE MANUTENÇÃO PREVENTIVA E CORRETIVA DAS SUBESTAÇÕES DO IFCE - GRUPO 02 - CAMPUS TAUA. ""SERVIÇO DE EXECUÇÃO CORRETIVA"" CONTRATO Nº 30 / 2023. PROCESSO Nº 23255.001512/2023-00."
1140;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1243;16/08/2024;93;UNIVERSIDADE DA INTEGRACAO INTERNACIONAL DA LUSOFONIA AFRO-BRASILEIRA - UNILAB;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 688.226,75;R$ 688.226,75;R$ 688.226,75;REFERENTE A 5° MEDIÇÃO DO OBJETO: CONTRATAÇÃO DE SERVIÇOS COMUNS DE ENGENHARIA DE EMPRESA ESPECIALIZADA PARA A OBRA DE CONSTRUÇÃO DOS BLOCOS ANEXOS DO CAMPUS DOS MALÊS. PERÍODO DE 01/07/2024 À 31/07/ 2024. CONTRATO Nº 16/2023. PROCESSO Nº 23804.000809/2023-86.
1141;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1244;19/08/2024;81;MUNICIPIO DE SENADOR POMPEU - SECRETARIA DE EDUCAÇÃO, CULTURA E DESPORTO;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 426.384,93;R$ 426.384,93;R$ 426.384,93;10ª MEDIÇÃO - OBJETO: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA A CONSTRUÇÃO DE UM GALPÃO INDUSTRIAL NO MUNICÍPIO DE SENADOR POMPEU-CE, ATRAVÉS DA SECRETARIA DE INFRAESTRUTURA, DESTE MUNICÍPIO. CONTRATO N° SI-CP001/2022-01. CONCORRÊNCIA Nº SI´CP001/2022.
1144;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1245;23/08/2024;90;MUNICIPIO DE SOBRAL;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 469.724,35;R$ 469.724,35;R$ 469.724,35;REFERENTE A 24° MEDIÇÃO DO OBJETO: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA CONSTRUÇÃO DE ESCOLA VERTICAL, 12 SALAS, NO BAIRRO ALTO DA BRASILIA, NO MUNICÍPIO DE DE SOBRAL / CE. PERÍODO DE: 01/07/2024 - 31/07/2024. CONTRATO Nº 0094 / 2022 - SME. CONCORRÊNCIA PÚBLICA Nº CP22003 - SME.
1145;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1246;27/08/2024;82;PREFEITURA MUNICIPAL DE PARAIPABA;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 180.936,33;R$ 180.936,33;R$ 180.936,33;REFERENTE A 10° MEDIÇÃO DO OBJETO: CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DOS SERVIÇOS DE REFORMA E AMPLIAÇÃO DA EMEIF FRANCISCO CIPRIANO MOREIRA NO MUNICÍPIO DE PARAIPABA-CE. CONTRATO Nº 2023.02.28.01. CONCORRÊNCIA Nº 005.2022.
1146;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1247;28/08/2024;6;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 184.344,63;R$ 184.344,63;R$ 184.344,63;REFERENTE A 4° MEDIÇÃO DO OBJETO: CONTRATAÇÃO DA OBRA DE ENGENHARIA PARA CONSTRUÇÃO DA UNIDADE DE ALIMENTAÇÃO NUTRICIONAL NO CAMPUS ACARAU. CONTRATO DE OBRA DE ENGENHARIA Nº 13/2024. PROCESSO Nº 23255.001689/2023-06.
1147;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1248;29/08/2024;6;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 50.822,39;R$ 50.822,39;R$ 50.822,39;REFERENTE A 5° MEDIÇÃO DO OBJETO: CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DE OBRA PARA CONSTRUÇÃO DE BLOCO COM QUATRO SALAS NO CAMPUS CAMOCIM DO IFCE NO SISTEMA CONSTRUTIVO STEEL FRAME. (PROJETO BÁSICO 5762507). CONTRATO DE OBRA DE ENGENHARIA Nº 06/2024. PROCESSO Nº 23486.001039/2023-39
1148;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1249;29/08/2024;6;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 248.697,23;R$ 248.697,23;R$ 248.697,23;REFERENTE A 2° MEDIÇÃO DO OBJETO: CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DE OBRA PARA CONSTRUÇÃO DE BLOCO COM QUATRO SALAS NO CAMPUS UBAJARA DO IFCE NO SISTEMA CONSTRUTIVO STEEL FRAME. (PROJETO BÁSICO 5753995). CONTRATO DE OBRA DE ENGENHARIA Nº 02/2024. PROCESSO Nº 23492.000024/2024-55.
1149;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1250;30/08/2024;86;MUNICIPIO DE ASSARÉ;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 395.677,60;R$ 395.677,60;R$ 395.677,60;32ª MEDIÇÃO - OBJETO: CONTRATAÇÃO DE SERVIÇOS DE ENGENHARIA PARA A EXECUÇÃO DAS OBRAS DE REFORMA E AMPLIAÇÃO DO HOSPITAL GERAL NOSSA SENHORA DAS DORES DO MUNICÍPIO DE ASSARÉ/CE.
1150;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1251;04/09/2024;6;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 40.238,98;R$ 40.238,98;R$ 40.238,98;REFERENTE A 4° MEDIÇÃO DO OBJETO: CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DE OBRA PARA CONSTRUÇÃO DE BLOCO COM QUATRO SALAS NO CAMPUS TABULEIRO DO NORTE DO IFCE NO SISTEMA CONSTRUTIVO STEEL FRAME. (PROJETO BÁSICO 5755893). CONTRATO DE OBRA DE ENGENHARIA Nº 07/2024. PROCESSO Nº 23489.000040/2024-05.
1151;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1252;04/09/2024;6;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 173.542,18;R$ 173.542,18;R$ 173.542,18;REFERENTE A 3° MEDIÇÃO DO OBJETO: CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DE OBRA PARA CONSTRUÇÃO DE BLOCO COM QUATRO SALAS NO CAMPUS MARACANAÚ DO IFCE NO SISTEMA CONSTRUTIVO STEEL FRAME. (PROJETO BÁSICO 5762930). CONTRATO DE OBRA DE ENGENHARIA Nº 04/2024. PROCESSO Nº 23259.000195/2024-47.
1152;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1253;04/09/2024;6;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 36.032,20;R$ 36.032,20;R$ 36.032,20;REFERENTE A MEDIÇÃO ADITIVO DO OBJETO: CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DE OBRA PARA CONSTRUÇÃO DE BLOCO COM QUATRO SALAS NO CAMPUS TABULEIRO DO NORTE DO IFCE NO SISTEMA CONSTRUTIVO STEEL FRAME. (PROJETO BÁSICO 5755893). CONTRATO DE OBRA DE ENGENHARIA Nº 07/2024. PROCESSO Nº 23489.000040/2024-05.
1153;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1263;11/09/2024;87;FUNDO MUNICIPAL DE EDUCACAO - INFRAESTRUTURA - FME-I;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 296.303,98;R$ 296.303,98;R$ 296.303,98;REFERENTE A 30ª MEDIÇÃO - REALIZADA NO PERÍODO DE 01/07/2024 À 11/07/2024 - OBJETO: CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DAS OBRAS DE REFORMA DA ESCOLA MUNICIPAL FREI TITO DE ALENCAR LIMA, BAIRRO PRAIA DO FUTURO II, NO MUNICÍPIO DE FORTALEZA. MAPPFOR: 10 - REFORMA E AMPLIAÇÃO DO PARQUE ESCOLAR. CONTRATO Nº 01/2022  FME-I - RDC PRESENCIAL Nº 004/2021.
1154;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1256;11/09/2024;6;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 12.027,22;R$ 12.027,22;R$ 12.027,22;"3ª MEDIÇÃO - OBJETO: CONTRATAÇÃO DE SERVIÇO COMUM DE ENGENHARIA DE MANUTENÇÃO PREVENTIVA E CORRETIVA DAS SUBESTAÇÕES DO IFCE - GRUPO 04 - CAMPUS CRATO. ""SERVIÇO DE EXECUÇÃO CORRETIVA"" CONTRATO Nº 32 / 2023. PROCESSO Nº 23255.001512/2023-00."
1180;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1254;11/09/2024;86;MUNICIPIO DE ASSARÉ;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 662.104,45;R$ 662.104,45;R$ 662.104,45;8ª MEDIÇÃO - OBJETO: CONTRATAÇÃO DE SERVIÇOS PARA EXECUÇÃO DAS OBRAS DE CONSTRUÇÃO DE UNIDADE ESCOLAR COM 12 SALAS DE AULA COM QUADRA POLIESPORTIVA COBERTA - MODELO FNDE, PARA ATENDER AS NECESSIDADES DA SECRETARIA MUNICIPAL DE EDUCAÇÃO DE ASSARÉ/CE.
1162;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1257;16/09/2024;6;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 12.196,11;R$ 12.196,11;R$ 12.196,11;"2ª MEDIÇÃO - OBJETO: CONTRATAÇÃO DE SERVIÇO COMUM DE ENGENHARIA DE MANUTENÇÃO PREVENTIVA E CORRETIVA DAS SUBESTAÇÕES DO IFCE - GRUPO 01 - CAMPUS FORTALEZA. ""SERVIÇO DE EXECUÇÃO CORRETIVA"" CONTRATO Nº 29 / 2023. PROCESSO Nº 23255.001512/2023-00."
1163;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1258;16/09/2024;6;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 19.444,89;R$ 19.444,89;R$ 19.444,89;"2ª MEDIÇÃO - OBJETO: CONTRATAÇÃO DE SERVIÇO COMUM DE ENGENHARIA DE MANUTENÇÃO PREVENTIVA E CORRETIVA DAS SUBESTAÇÕES DO IFCE - GRUPO 01 - CAMPUS UMIRIM. ""SERVIÇO DE EXECUÇÃO CORRETIVA"" CONTRATO Nº 29 / 2023. PROCESSO Nº 23255.001512/2023-00."
1164;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1259;16/09/2024;6;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 69.528,67;R$ 69.528,67;R$ 69.528,67;REFERENTE A 4° MEDIÇÃO DO OBJETO: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM OBRA DE ENGENHARIA, NA CONSTRUÇÃO DE EDIFICAÇÕES ENVOLVENDO OS TIPOS ALVENARIA E/OU LIGHT STEEL FRAME, PARA O IFCE CAMPUS MORADA NOVA. (PROJETO BÁSICO 5390108). CONTRATO DE OBRA DE ENGENHARIA Nº 03/2024. PROCESSO Nº 23486.001039/2023-39.
1165;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1261;16/09/2024;87;FUNDO MUNICIPAL DE EDUCACAO - INFRAESTRUTURA - FME-I;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 37.339,58;R$ 37.339,58;R$ 37.339,58;REFERENTE AO REAJUSTE DA 24ª MEDIÇÃO - REALIZADA NO PERÍODO DE 01/01/2024 À 31/01/2024 - OBJETO: CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DAS OBRAS DE REFORMA DA ESCOLA MUNICIPAL FREI TITO DE ALENCAR LIMA, BAIRRO PRAIA DO FUTURO II, NO MUNICÍPIO DE FORTALEZA. MAPPFOR: 10 - REFORMA E AMPLIAÇÃO DO PARQUE ESCOLAR. CONTRATO Nº 01/2022 ? FME-I - RDC PRESENCIAL Nº 004/2021.
