EMPRESA: DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA
ID_EMPRESA: 1
PERIODO: 2019-08-13 ate 2026-05-30
Fonte: Sienge API REST ao vivo (/accounts-receivable/receivable-bills), sem uso do banco local.
Observacao: Ind., Dias, Acrescimo e Desconto ficam em branco/R$ 0,00 quando o endpoint principal do Sienge nao retorna esses campos.
Registros: companies=10; works=347; titles=1488.

OBRAS ADMINISTRADAS
ID_OBRA;OBRA
PREFEITURA MUNICIPAL DE PARAIPABA;NFSE 440;31/12/2021;1;;;R$ 180.000,00;R$ 0,00;R$ 0,00;R$ 180.000,00
PREFEITURA MUNICIPAL DE PARAIPABA;NFSE 440.;31/12/2021;1;;;R$ 187.048,69;R$ 0,00;R$ 0,00;R$ 187.048,69
PREFEITURA MUNICIPAL DE PARAIPABA;NFSE 441;31/12/2021;1;;;R$ 100.000,00;R$ 0,00;R$ 0,00;R$ 100.000,00
PREFEITURA MUNICIPAL DE PARAIPABA;NFSE 441;31/12/2021;1;;;R$ 166.400,22;R$ 0,00;R$ 0,00;R$ 166.400,22
PREFEITURA MUNICIPAL DE PARAIPABA;NFSE 441..;31/12/2021;1;;;R$ 140.567,61;R$ 0,00;R$ 0,00;R$ 140.567,61
PREFEITURA MUNICIPAL DE PARAIPABA;NFSE 441°;31/12/2021;1;;;R$ 158.493,41;R$ 0,00;R$ 0,00;R$ 158.493,41
CAIXA ECONOMICA FEDERAL;DINH 01;04/01/2022;1;;;R$ 3.500,00;R$ 0,00;R$ 0,00;R$ 3.500,00
CAIXA ECONOMICA FEDERAL;DEP 07/01/2022;07/01/2022;1;;;R$ 18,91;R$ 0,00;R$ 0,00;R$ 18,91
CAIXA ECONOMICA FEDERAL;DINH 10/01;10/01/2022;1;;;R$ 4.200,00;R$ 0,00;R$ 0,00;R$ 4.200,00
CAIXA ECONOMICA FEDERAL;DEP 11/2021;11/01/2022;1;;;R$ 57,24;R$ 0,00;R$ 0,00;R$ 57,24
CAIXA ECONOMICA FEDERAL;DEP 01/2021;12/01/2022;1;;;R$ 26,12;R$ 0,00;R$ 0,00;R$ 26,12
CAIXA ECONOMICA FEDERAL;DEP 18/01;18/01/2022;1;;;R$ 97,98;R$ 0,00;R$ 0,00;R$ 97,98
MUNICÍPIO DE GRANJEIRO;NFSE 632;18/01/2022;1;;;R$ 241.798,57;R$ 0,00;R$ 0,00;R$ 241.798,57
CAIXA ECONOMICA FEDERAL;DINH 22/12/2021;20/01/2022;1;;;R$ 11.450,00;R$ 0,00;R$ 0,00;R$ 11.450,00
PREFEITURA MUNICIPAL DE PARACURU;NFSE 454;20/01/2022;1;;;R$ 105.708,72;R$ 0,00;R$ 0,00;R$ 105.708,72
CAIXA ECONOMICA FEDERAL;DINH 25/01;25/01/2022;1;;;R$ 6.720,00;R$ 0,00;R$ 0,00;R$ 6.720,00
MUNICÍPIO DE MARACANAÚ;NFSE 633;25/01/2022;1;;;R$ 7.667,24;R$ 0,00;R$ 0,00;R$ 7.667,24
MUNICÍPIO DE MARACANAÚ;NFSE 634;25/01/2022;1;;;R$ 7.667,24;R$ 0,00;R$ 0,00;R$ 7.667,24
PREFEITURA MUNICIPAL DE PARACURU;NFSE 469;26/01/2022;1;;;R$ 94.388,21;R$ 0,00;R$ 0,00;R$ 94.388,21
PREFEITURA MUNICIPAL DE PARACURU;NFSE 457;28/01/2022;1;;;R$ 71.913,64;R$ 0,00;R$ 0,00;R$ 71.913,64
PREFEITURA MUNICIPAL DE PARACURU;NFSE 458;28/01/2022;1;;;R$ 70.395,32;R$ 0,00;R$ 0,00;R$ 70.395,32
PREFEITURA MUNICIPAL DE PARACURU;NFSE 459;28/01/2022;1;;;R$ 37.572,39;R$ 0,00;R$ 0,00;R$ 37.572,39
PREFEITURA MUNICIPAL DE TABULEIRO DO NORTE;NFSE 636;31/01/2022;1;;;R$ 201.644,28;R$ 0,00;R$ 0,00;R$ 201.644,28
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 637;04/02/2022;1;;;R$ 25.163,14;R$ 0,00;R$ 0,00;R$ 25.163,14
CAIXA ECONOMICA FEDERAL;DEP 09/02;09/02/2022;1;;;R$ 2.410,34;R$ 0,00;R$ 0,00;R$ 2.410,34
CAIXA ECONOMICA FEDERAL;DINH 10/02;10/02/2022;1;;;R$ 1.750,00;R$ 0,00;R$ 0,00;R$ 1.750,00
CAIXA ECONOMICA FEDERAL;DINH 01;11/02/2022;1;;;R$ 32.650,00;R$ 0,00;R$ 0,00;R$ 32.650,00
MUNICÍPIO DE GRANJEIRO;NFSE 639;11/02/2022;1;;;R$ 260.578,96;R$ 0,00;R$ 0,00;R$ 260.578,96
PREFEITURA MUNICIPAL DE PARACURU;NFSE 473;15/02/2022;1;;;R$ 62.704,40;R$ 0,00;R$ 0,00;R$ 62.704,40
SECRETARIA DA PROTEÇÃO SOCIAL, JUSTIÇA, CIDADANIA, MULHERES E DIREITOS HUMANOS;NFSE 641;18/02/2022;1;;;R$ 143.603,31;R$ 0,00;R$ 0,00;R$ 143.603,31
SECRETARIA DA PROTEÇÃO SOCIAL, JUSTIÇA, CIDADANIA, MULHERES E DIREITOS HUMANOS;NFSE 643;18/02/2022;1;;;R$ 116.351,32;R$ 0,00;R$ 0,00;R$ 116.351,32
SECRETARIA DA PROTEÇÃO SOCIAL, JUSTIÇA, CIDADANIA, MULHERES E DIREITOS HUMANOS;NFSE 644;18/02/2022;1;;;R$ 61.658,85;R$ 0,00;R$ 0,00;R$ 61.658,85
MUNICIPIO DE PENTECOSTE;NFSE 645;22/02/2022;1;;;R$ 66.053,99;R$ 0,00;R$ 0,00;R$ 66.053,99
CAIXA ECONOMICA FEDERAL;DINH 01;23/02/2022;1;;;R$ 5.950,00;R$ 0,00;R$ 0,00;R$ 5.950,00
MUNICÍPIO DE MARACANAÚ;NFSE 646;25/02/2022;1;;;R$ 100.317,41;R$ 0,00;R$ 0,00;R$ 100.317,41
MUNICÍPIO DE MARACANAÚ;NFSE 647;25/02/2022;1;;;R$ 100.317,41;R$ 0,00;R$ 0,00;R$ 100.317,41
CAIXA ECONOMICA FEDERAL;DINH 28/02;28/02/2022;1;;;R$ 8.800,00;R$ 0,00;R$ 0,00;R$ 8.800,00
MUNICÍPIO DE MARACANAÚ;NFSE 648;02/03/2022;1;;;R$ 7.667,24;R$ 0,00;R$ 0,00;R$ 7.667,24
MUNICÍPIO DE MARACANAÚ;NFSE 649;02/03/2022;1;;;R$ 461.956,27;R$ 0,00;R$ 0,00;R$ 461.956,27
MUNICIPIO DE PENTECOSTE;NFSE 650;02/03/2022;1;;;R$ 161.259,83;R$ 0,00;R$ 0,00;R$ 161.259,83
PREFEITURA MUNICIPAL DE CAMPOS SALES - CE;NFSE 651;02/03/2022;1;;;R$ 12.198,29;R$ 0,00;R$ 0,00;R$ 12.198,29
PREFEITURA MUNICIPAL DE CAMPOS SALES - CE;NFSE 652;02/03/2022;1;;;R$ 23.281,70;R$ 0,00;R$ 0,00;R$ 23.281,70
PREFEITURA MUNICIPAL DE CAMPOS SALES - CE;NFSE 653;02/03/2022;1;;;R$ 29.313,15;R$ 0,00;R$ 0,00;R$ 29.313,15
PREFEITURA MUNICIPAL DE PARACURU;NFSE 482;04/03/2022;1;;;R$ 109.104,84;R$ 0,00;R$ 0,00;R$ 109.104,84
PREFEITURA MUNICIPAL DE PARACURU;NFSE 483;04/03/2022;1;;;R$ 27.805,65;R$ 0,00;R$ 0,00;R$ 27.805,65
PREFEITURA MUNICIPAL DE PARACURU;NFSE 484;04/03/2022;1;;;R$ 24.854,71;R$ 0,00;R$ 0,00;R$ 24.854,71
MUNICÍPIO DE ITAITINGA;NFSE 655;07/03/2022;1;;;R$ 100.804,00;R$ 0,00;R$ 0,00;R$ 100.804,00
SECRETARIA DA PROTEÇÃO SOCIAL, JUSTIÇA, CIDADANIA, MULHERES E DIREITOS HUMANOS;NFSE 656;09/03/2022;1;;;R$ 113.545,25;R$ 0,00;R$ 0,00;R$ 113.545,25
MUNICÍPIO DE ITAITINGA;NFSE 657;09/03/2022;1;;;R$ 80.184,03;R$ 0,00;R$ 0,00;R$ 80.184,03
MUNICIPIO DE SENADOR POMPEU - SECRETARIA DE EDUCAÇÃO, CULTURA E DESPORTO;NFSE 658;10/03/2022;1;;;R$ 56.146,10;R$ 0,00;R$ 0,00;R$ 56.146,10
MUNICIPIO DE PENTECOSTE;NFSE 659;11/03/2022;1;;;R$ 121.098,94;R$ 0,00;R$ 0,00;R$ 121.098,94
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 660;15/03/2022;1;;;R$ 25.142,21;R$ 0,00;R$ 0,00;R$ 25.142,21
MUNICIPIO DE SENADOR POMPEU - SECRETARIA DE EDUCAÇÃO, CULTURA E DESPORTO;NFSE 661;16/03/2022;1;;;R$ 44.823,08;R$ 0,00;R$ 0,00;R$ 44.823,08
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 662;23/03/2022;1;;;R$ 8.105,75;R$ 0,00;R$ 0,00;R$ 8.105,75
MUNICIPIO DE SENADOR POMPEU - SECRETARIA DE EDUCAÇÃO, CULTURA E DESPORTO;NFSE 667;24/03/2022;1;;;R$ 208.029,75;R$ 0,00;R$ 0,00;R$ 208.029,75
MUNICIPIO DE SENADOR POMPEU - SECRETARIA DE EDUCAÇÃO, CULTURA E DESPORTO;NFSE 668;24/03/2022;1;;;R$ 17.705,09;R$ 0,00;R$ 0,00;R$ 17.705,09
FERMOJU - TJCE;NFSE 672;30/03/2022;1;;;R$ 18.134,58;R$ 0,00;R$ 0,00;R$ 18.134,58
FERMOJU - TJCE;NFSE 673;30/03/2022;1;;;R$ 52.358,32;R$ 0,00;R$ 0,00;R$ 52.358,32
FERMOJU - TJCE;NFSE 674;30/03/2022;1;;;R$ 56.078,24;R$ 0,00;R$ 0,00;R$ 56.078,24
CAIXA ECONOMICA FEDERAL;DEP 301;31/03/2022;1;;;R$ 285.622,91;R$ 0,00;R$ 0,00;R$ 285.622,91
MUNICIPIO DE MORRINHOS;NFSE 675;01/04/2022;1;;;R$ 23.756,12;R$ 0,00;R$ 0,00;R$ 23.756,12
MUNICIPIO DE MORRINHOS;NFSE 676;01/04/2022;1;;;R$ 13.723,31;R$ 0,00;R$ 0,00;R$ 13.723,31
SECRETARIA DA PROTEÇÃO SOCIAL, JUSTIÇA, CIDADANIA, MULHERES E DIREITOS HUMANOS;NFSE 677;01/04/2022;1;;;R$ 61.877,31;R$ 0,00;R$ 0,00;R$ 61.877,31
SECRETARIA DA PROTEÇÃO SOCIAL, JUSTIÇA, CIDADANIA, MULHERES E DIREITOS HUMANOS;NFSE 679;04/04/2022;1;;;R$ 113.880,06;R$ 0,00;R$ 0,00;R$ 113.880,06
PREFEITURA MUNICIPAL DE CAMPOS SALES - CE;NFSE 681;07/04/2022;1;;;R$ 93.407,09;R$ 0,00;R$ 0,00;R$ 93.407,09
MUNICIPIO DE PENTECOSTE;NFSE 682;11/04/2022;1;;;R$ 200.218,31;R$ 0,00;R$ 0,00;R$ 200.218,31
FERMOJU - TJCE;NFSE 683;11/04/2022;1;;;R$ 80.891,14;R$ 0,00;R$ 0,00;R$ 80.891,14
MUNICIPIO DE SENADOR POMPEU - SECRETARIA DE EDUCAÇÃO, CULTURA E DESPORTO;NFSE 684;20/04/2022;1;;;R$ 33.293,52;R$ 0,00;R$ 0,00;R$ 33.293,52
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 686;20/04/2022;1;;;R$ 6.379,59;R$ 0,00;R$ 0,00;R$ 6.379,59
SECRETARIA DA PROTEÇÃO SOCIAL, JUSTIÇA, CIDADANIA, MULHERES E DIREITOS HUMANOS;NFSE 687;22/04/2022;1;;;R$ 105.864,67;R$ 0,00;R$ 0,00;R$ 105.864,67
SECRETARIA DA PROTEÇÃO SOCIAL, JUSTIÇA, CIDADANIA, MULHERES E DIREITOS HUMANOS;NFSE 688;22/04/2022;1;;;R$ 145.512,46;R$ 0,00;R$ 0,00;R$ 145.512,46
SECRETARIA DA PROTEÇÃO SOCIAL, JUSTIÇA, CIDADANIA, MULHERES E DIREITOS HUMANOS;NFSE 689;22/04/2022;1;;;R$ 96.299,34;R$ 0,00;R$ 0,00;R$ 96.299,34
CLUB COSMETICOS;DEP 25/04;25/04/2022;1;;;R$ 30.000,00;R$ 0,00;R$ 0,00;R$ 30.000,00
MUNICÍPIO DE MARACANAÚ;NFSE 690;25/04/2022;1;;;R$ 7.667,24;R$ 0,00;R$ 0,00;R$ 7.667,24
CAIXA ECONOMICA FEDERAL;DEP 373218/428819;26/04/2022;1;;;R$ 101.596,58;R$ 0,00;R$ 0,00;R$ 101.596,58
CAIXA ECONOMICA FEDERAL;DINH 28/04;28/04/2022;1;;;R$ 3.780,00;R$ 0,00;R$ 0,00;R$ 3.780,00
CLUB COSMETICOS;BOL ADITIVO;01/05/2022;1;;;R$ 14.109,48;R$ 0,00;R$ 0,00;R$ 14.109,48
CAIXA ECONOMICA FEDERAL;DINH 01;06/05/2022;1;;;R$ 7.000,00;R$ 0,00;R$ 0,00;R$ 7.000,00
MUNICIPIO DE PENTECOSTE;NFSE 692;06/05/2022;1;;;R$ 90.261,44;R$ 0,00;R$ 0,00;R$ 90.261,44
SECRETARIA DA PROTEÇÃO SOCIAL, JUSTIÇA, CIDADANIA, MULHERES E DIREITOS HUMANOS;NFSE 693;09/05/2022;1;;;R$ 99.311,04;R$ 0,00;R$ 0,00;R$ 99.311,04
PREFEITURA MUNICIPAL DE PARACURU;NFSE 546;10/05/2022;1;;;R$ 93.989,23;R$ 0,00;R$ 0,00;R$ 93.989,23
PREFEITURA MUNICIPAL DE PARACURU;NFSE 547;10/05/2022;1;;;R$ 167.747,11;R$ 0,00;R$ 0,00;R$ 167.747,11
MUNICIPIO DE ASSARÉ;NFSE 694;10/05/2022;1;;;R$ 200.272,85;R$ 0,00;R$ 0,00;R$ 200.272,85
MUNICIPIO DE SENADOR POMPEU - SECRETARIA DE EDUCAÇÃO, CULTURA E DESPORTO;NFSE 695;10/05/2022;1;;;R$ 41.859,73;R$ 0,00;R$ 0,00;R$ 41.859,73
MUNICÍPIO DE MARACANAÚ;NFSE 696;16/05/2022;1;;;R$ 196.024,06;R$ 0,00;R$ 0,00;R$ 196.024,06
MUNICÍPIO DE MARACANAÚ;NFSE 697;16/05/2022;1;;;R$ 160.448,13;R$ 0,00;R$ 0,00;R$ 160.448,13
MUNICÍPIO DE MARACANAÚ;NFSE 698;17/05/2022;1;;;R$ 7.667,24;R$ 0,00;R$ 0,00;R$ 7.667,24
MUNICÍPIO DE GRANJEIRO;NFSE 699;18/05/2022;1;;;R$ 46.709,94;R$ 0,00;R$ 0,00;R$ 46.709,94
CLUB COSMETICOS;BOL 01;19/05/2022;1;;;R$ 35.615,94;R$ 0,00;R$ 0,00;R$ 35.615,94
PREFEITURA MUNICIPAL DE CAMPOS SALES - CE;NFSE 700;19/05/2022;1;;;R$ 44.332,21;R$ 0,00;R$ 0,00;R$ 44.332,21
PREFEITURA MUNICIPAL DE PARAIPABA;NFSE 564;25/05/2022;1;;;R$ 90.000,00;R$ 0,00;R$ 0,00;R$ 90.000,00
PREFEITURA MUNICIPAL DE PARAIPABA;NFSE 566;25/05/2022;1;;;R$ 62.000,00;R$ 0,00;R$ 0,00;R$ 62.000,00
FERMOJU - TJCE;NFSE 724;25/05/2022;1;;;R$ 46.198,80;R$ 0,00;R$ 0,00;R$ 46.198,80
MUNICIPIO DE ASSARÉ;NFSE 702;31/05/2022;1;;;R$ 212.631,59;R$ 0,00;R$ 0,00;R$ 212.631,59
CAIXA ECONOMICA FEDERAL;DINH 13/07;01/06/2022;1;;;R$ 10.500,00;R$ 0,00;R$ 0,00;R$ 10.500,00
MUNICÍPIO DE GRANJEIRO;NFSE 703;02/06/2022;1;;;R$ 324.447,76;R$ 0,00;R$ 0,00;R$ 324.447,76
MUNICIPIO DE PENTECOSTE;NFSE 704;02/06/2022;1;;;R$ 138.682,77;R$ 0,00;R$ 0,00;R$ 138.682,77
SECRETARIA DA PROTEÇÃO SOCIAL, JUSTIÇA, CIDADANIA, MULHERES E DIREITOS HUMANOS;NFSE 705;06/06/2022;1;;;R$ 120.449,45;R$ 0,00;R$ 0,00;R$ 120.449,45
MUNICÍPIO DE GRANJEIRO;NFSE 706;07/06/2022;1;;;R$ 153.791,93;R$ 0,00;R$ 0,00;R$ 153.791,93
MUNICÍPIO DE MARACANAÚ;NFSE 707;09/06/2022;1;;;R$ 7.667,24;R$ 0,00;R$ 0,00;R$ 7.667,24
FUNDO MUNICIPAL DE EDUCACAO - INFRAESTRUTURA - FME-I;NFSE 708;09/06/2022;1;;;R$ 140.515,04;R$ 0,00;R$ 0,00;R$ 140.515,04
SECRETARIA DA PROTEÇÃO SOCIAL, JUSTIÇA, CIDADANIA, MULHERES E DIREITOS HUMANOS;NFSE 709;10/06/2022;1;;;R$ 194.715,73;R$ 0,00;R$ 0,00;R$ 194.715,73
MUNICIPIO DE SENADOR POMPEU - SECRETARIA DE EDUCAÇÃO, CULTURA E DESPORTO;NFSE 712;15/06/2022;1;;;R$ 61.929,71;R$ 0,00;R$ 0,00;R$ 61.929,71
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 713;15/06/2022;1;;;R$ 6.186,51;R$ 0,00;R$ 0,00;R$ 6.186,51
PREFEITURA MUNICIPAL DE PARACURU;NFSE 583;20/06/2022;1;;;R$ 74.839,12;R$ 0,00;R$ 0,00;R$ 74.839,12
PREFEITURA MUNICIPAL DE PARACURU;NFSE 584;20/06/2022;1;;;R$ 35.287,87;R$ 0,00;R$ 0,00;R$ 35.287,87
SECRETARIA DA PROTEÇÃO SOCIAL, JUSTIÇA, CIDADANIA, MULHERES E DIREITOS HUMANOS;NFSE 714;21/06/2022;1;;;R$ 149.928,91;R$ 0,00;R$ 0,00;R$ 149.928,91
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 715;21/06/2022;1;;;R$ 2.064,65;R$ 0,00;R$ 0,00;R$ 2.064,65
MUNICIPIO DE ASSARÉ;NFSE 716;22/06/2022;1;;;R$ 286.798,16;R$ 0,00;R$ 0,00;R$ 286.798,16
INSTITUTO FEDERAL DE EDUCAÇAO, CIENCIA E TECNOLOGIA DO CEARA - CAMPUS MARACANAU;NFSE 717;22/06/2022;1;;;R$ 40.355,26;R$ 0,00;R$ 0,00;R$ 40.355,26
INSTITUTO FEDERAL DE EDUCAÇAO, CIENCIA E TECNOLOGIA DO CEARA - CAMPUS MARACANAU;NFSE 718;22/06/2022;1;;;R$ 6.069,69;R$ 0,00;R$ 0,00;R$ 6.069,69
MUNICIPIO DE ASSARÉ;NFSE 719;22/06/2022;1;;;R$ 11.152,99;R$ 0,00;R$ 0,00;R$ 11.152,99
FERMOJU - TJCE;NFSE 720;22/06/2022;1;;;R$ 73.600,92;R$ 0,00;R$ 0,00;R$ 73.600,92
FUNDO MUNICIPAL DE EDUCACAO - INFRAESTRUTURA - FME-I;NFSE 721;22/06/2022;1;;;R$ 33.468,46;R$ 0,00;R$ 0,00;R$ 33.468,46
FUNDO MUNICIPAL DE EDUCACAO - INFRAESTRUTURA - FME-I;NFSE 722;27/06/2022;1;;;R$ 11.110,57;R$ 0,00;R$ 0,00;R$ 11.110,57
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 723;28/06/2022;1;;;R$ 6.186,51;R$ 0,00;R$ 0,00;R$ 6.186,51
MUNICIPIO DE SENADOR POMPEU - SECRETARIA DE EDUCAÇÃO, CULTURA E DESPORTO;NFSE 725;01/07/2022;1;;;R$ 85.940,02;R$ 0,00;R$ 0,00;R$ 85.940,02
SECRETARIA DA PROTEÇÃO SOCIAL, JUSTIÇA, CIDADANIA, MULHERES E DIREITOS HUMANOS;NFSE 726;01/07/2022;1;;;R$ 84.960,50;R$ 0,00;R$ 0,00;R$ 84.960,50
MUNICÍPIO DE MARACANAÚ;NFSE 727;01/07/2022;1;;;R$ 233.475,55;R$ 0,00;R$ 0,00;R$ 233.475,55
MUNICÍPIO DE MARACANAÚ;NFSE 728;01/07/2022;1;;;R$ 191.102,64;R$ 0,00;R$ 0,00;R$ 191.102,64
PREFEITURA MUNICIPAL DE PARAIPABA;NFSE 587;05/07/2022;1;;;R$ 16.566,01;R$ 0,00;R$ 0,00;R$ 16.566,01
PREFEITURA MUNICIPAL DE PARAIPABA;NFSE 588;05/07/2022;1;;;R$ 67.236,31;R$ 0,00;R$ 0,00;R$ 67.236,31
PREFEITURA MUNICIPAL DE PARAIPABA;NFSE 589;05/07/2022;1;;;R$ 63.276,19;R$ 0,00;R$ 0,00;R$ 63.276,19
PREFEITURA MUNICIPAL DE PARAIPABA;NFSE 590;05/07/2022;1;;;R$ 3.445,90;R$ 0,00;R$ 0,00;R$ 3.445,90
MUNICIPIO DE ASSARÉ;NFSE 729;05/07/2022;1;;;R$ 200.230,54;R$ 0,00;R$ 0,00;R$ 200.230,54
CÂMARA MUNICIPAL DE BATALHA - PI;NFSE 732;19/07/2022;1;;;R$ 45.047,15;R$ 0,00;R$ 0,00;R$ 45.047,15
PREFEITURA MUNICIPAL DE PARAIPABA;NFSE 608;21/07/2022;1;;;R$ 59.747,43;R$ 0,00;R$ 0,00;R$ 59.747,43
FUNDO MUNICIPAL DE EDUCACAO - INFRAESTRUTURA - FME-I;NFSE 733;22/07/2022;1;;;R$ 52.693,64;R$ 0,00;R$ 0,00;R$ 52.693,64
SECRETARIA DA PROTEÇÃO SOCIAL, JUSTIÇA, CIDADANIA, MULHERES E DIREITOS HUMANOS;NFSE 734;22/07/2022;1;;;R$ 125.902,31;R$ 0,00;R$ 0,00;R$ 125.902,31
MUNICIPIO DE ASSARÉ;NFSE 735;27/07/2022;1;;;R$ 190.014,95;R$ 0,00;R$ 0,00;R$ 190.014,95
MUNICIPIO DE ASSARÉ;NFSE 736;27/07/2022;1;;;R$ 218.317,08;R$ 0,00;R$ 0,00;R$ 218.317,08
CAIXA ECONOMICA FEDERAL;DINH 01/08;01/08/2022;1;;;R$ 1.330,00;R$ 0,00;R$ 0,00;R$ 1.330,00
SECRETARIA DA PROTEÇÃO SOCIAL, JUSTIÇA, CIDADANIA, MULHERES E DIREITOS HUMANOS;NFSE 737;01/08/2022;1;;;R$ 134.389,85;R$ 0,00;R$ 0,00;R$ 134.389,85
SECRETARIA DA PROTEÇÃO SOCIAL, JUSTIÇA, CIDADANIA, MULHERES E DIREITOS HUMANOS;NFSE 738;02/08/2022;1;;;R$ 94.499,49;R$ 0,00;R$ 0,00;R$ 94.499,49
MUNICIPIO DE SENADOR POMPEU - SECRETARIA DE EDUCAÇÃO, CULTURA E DESPORTO;NFSE 739;04/08/2022;1;;;R$ 109.046,43;R$ 0,00;R$ 0,00;R$ 109.046,43
CÂMARA MUNICIPAL DE BATALHA - PI;NFSE 740;04/08/2022;1;;;R$ 45.047,15;R$ 0,00;R$ 0,00;R$ 45.047,15
SECRETARIA DA PROTEÇÃO SOCIAL, JUSTIÇA, CIDADANIA, MULHERES E DIREITOS HUMANOS;NFSE 741;04/08/2022;1;;;R$ 62.767,47;R$ 0,00;R$ 0,00;R$ 62.767,47
PREFEITURA MUNICIPAL DE PARACURU;NFSE 615;09/08/2022;1;;;R$ 214.584,30;R$ 0,00;R$ 0,00;R$ 214.584,30
PREFEITURA MUNICIPAL DE PARACURU;NFSE 616;09/08/2022;1;;;R$ 28.129,53;R$ 0,00;R$ 0,00;R$ 28.129,53
MUNICÍPIO DE MARACANAÚ;NFSE 744;12/08/2022;1;;;R$ 7.667,24;R$ 0,00;R$ 0,00;R$ 7.667,24
PREFEITURA MUNICIPAL DE PARACURU;NFSE 618;17/08/2022;1;;;R$ 77.090,40;R$ 0,00;R$ 0,00;R$ 77.090,40
MUNICIPIO DE ASSARÉ;NFSE 745;17/08/2022;1;;;R$ 293.336,59;R$ 0,00;R$ 0,00;R$ 293.336,59
MUNICIPIO DE ASSARÉ;NFSE 746;17/08/2022;1;;;R$ 160.157,78;R$ 0,00;R$ 0,00;R$ 160.157,78
FERMOJU - TJCE;NFSE 747;18/08/2022;1;;;R$ 11.839,86;R$ 0,00;R$ 0,00;R$ 11.839,86
FUNDO MUNICIPAL DE EDUCACAO - INFRAESTRUTURA - FME-I;NFSE 748;22/08/2022;1;;;R$ 110.395,29;R$ 0,00;R$ 0,00;R$ 110.395,29
MUNICIPIO DE ASSARÉ;NFSE 749;24/08/2022;1;;;R$ 369.992,61;R$ 0,00;R$ 0,00;R$ 369.992,61
FERMOJU - TJCE;NFSE 750;29/08/2022;1;;;R$ 216.857,20;R$ 0,00;R$ 0,00;R$ 216.857,20
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 751;30/08/2022;1;;;R$ 42.408,67;R$ 0,00;R$ 0,00;R$ 42.408,67
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 752;30/08/2022;1;;;R$ 25.274,19;R$ 0,00;R$ 0,00;R$ 25.274,19
INSTITUTO FEDERAL DE EDUCAÇAO, CIENCIA E TECNOLOGIA DO CEARA - CAMPUS PARACURU;NFSE 753;30/08/2022;1;;;R$ 3.849,01;R$ 0,00;R$ 0,00;R$ 3.849,01
MUNICÍPIO DE GRANJEIRO;NFSE 755;01/09/2022;1;;;R$ 153.407,25;R$ 0,00;R$ 0,00;R$ 153.407,25
MUNICÍPIO DE GRANJEIRO;NFSE 756;01/09/2022;1;;;R$ 89.328,01;R$ 0,00;R$ 0,00;R$ 89.328,01
FERMOJU - TJCE;NFSE 757;01/09/2022;1;;;R$ 333.429,90;R$ 0,00;R$ 0,00;R$ 333.429,90
PREFEITURA MUNICIPAL DE PARACURU;NFSE 639;02/09/2022;1;;;R$ 101.344,13;R$ 0,00;R$ 0,00;R$ 101.344,13
PREFEITURA MUNICIPAL DE PARACURU;NFSE 640;02/09/2022;1;;;R$ 88.040,56;R$ 0,00;R$ 0,00;R$ 88.040,56
SECRETARIA DA PROTEÇÃO SOCIAL, JUSTIÇA, CIDADANIA, MULHERES E DIREITOS HUMANOS;NFSE 758;02/09/2022;1;;;R$ 9.744,96;R$ 0,00;R$ 0,00;R$ 9.744,96
SECRETARIA DA PROTEÇÃO SOCIAL, JUSTIÇA, CIDADANIA, MULHERES E DIREITOS HUMANOS;NFSE 759;02/09/2022;1;;;R$ 10.839,09;R$ 0,00;R$ 0,00;R$ 10.839,09
SECRETARIA DA PROTEÇÃO SOCIAL, JUSTIÇA, CIDADANIA, MULHERES E DIREITOS HUMANOS;NFSE 760;02/09/2022;1;;;R$ 13.875,77;R$ 0,00;R$ 0,00;R$ 13.875,77
SECRETARIA DA PROTEÇÃO SOCIAL, JUSTIÇA, CIDADANIA, MULHERES E DIREITOS HUMANOS;NFSE 761;02/09/2022;1;;;R$ 14.503,94;R$ 0,00;R$ 0,00;R$ 14.503,94
MUNICÍPIO DE MARACANAÚ;NFSE 762;02/09/2022;1;;;R$ 267.129,82;R$ 0,00;R$ 0,00;R$ 267.129,82
MUNICÍPIO DE ITAITINGA;NFSE 763;06/09/2022;1;;;R$ 82.816,87;R$ 0,00;R$ 0,00;R$ 82.816,87
FERMOJU - TJCE;NFSE 764;14/09/2022;1;;;R$ 300.293,76;R$ 0,00;R$ 0,00;R$ 300.293,76
